city,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,10-49,Early Stage Startup,2,38,0.0
city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,10000-11000,Pvt Ltd,1,180,0.0
city_160,Male,No relevent experience,Full time course,Graduate,STEM,2,50-99,Pvt Ltd,1,13,1.0
city_16,Male,No relevent experience,Part time course,Graduate,STEM,6,10000-11000,Pvt Ltd,5,24,0.0
city_67,Female,Has relevent experience,no_enrollment,Graduate,Other,3,100-500,Pvt Ltd,1,42,0.0
city_67,Female,Has relevent experience,no_enrollment,High School,STEM,2,100-500,NGO,1,24,0.0
city_104,Female,Has relevent experience,no_enrollment,Masters,STEM,2,50-99,Pvt Ltd,1,60,0.0
city_83,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,50-99,Pvt Ltd,1,226,0.0
city_67,Male,Has relevent experience,no_enrollment,Masters,STEM,19,10-49,Pvt Ltd,5,66,0.0
city_103,Male,No relevent experience,no_enrollment,Graduate,STEM,7,50-99,Pvt Ltd,1,5,1.0
city_136,Male,Has relevent experience,no_enrollment,Masters,STEM,11,1-9,Pvt Ltd,3,56,0.0
city_21,Male,Has relevent experience,Full time course,Graduate,STEM,3,50-99,Pvt Ltd,2,17,0.0
city_160,Female,Has relevent experience,no_enrollment,Graduate,STEM,13,100-500,Funded Startup,1,66,0.0
city_102,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,1000-4999,Pvt Ltd,1,31,0.0
city_103,Male,No relevent experience,Part time course,Phd,STEM,3,1000-4999,Public Sector,2,14,0.0
city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,1000-4999,Pvt Ltd,4,28,0.0
city_36,Male,Has relevent experience,Part time course,Graduate,STEM,6,1-9,Pvt Ltd,1,19,0.0
city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,50-99,Pvt Ltd,3,222,1.0
city_103,Male,Has relevent experience,no_enrollment,Primary School,STEM,8,50-99,Pvt Ltd,0,66,0.0
city_16,Female,Has relevent experience,Full time course,Graduate,Arts,12,100-500,Pvt Ltd,1,6,0.0
city_114,Male,Has relevent experience,Part time course,Graduate,STEM,12,100-500,Pvt Ltd,1,46,0.0
city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,100-500,Pvt Ltd,5,62,0.0
city_114,Male,No relevent experience,no_enrollment,Graduate,STEM,21,10-49,Pvt Ltd,5,6,0.0
city_45,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,100-500,Pvt Ltd,5,80,0.0
city_65,Female,Has relevent experience,no_enrollment,Graduate,STEM,11,50-99,Pvt Ltd,1,48,1.0
city_114,Male,No relevent experience,Part time course,Graduate,STEM,5,100-500,Public Sector,2,28,0.0
city_28,Male,Has relevent experience,no_enrollment,Phd,STEM,11,1-9,Pvt Ltd,1,133,0.0
city_103,Male,Has relevent experience,no_enrollment,Graduate,Humanities,11,500-999,Pvt Ltd,1,78,0.0
city_118,Male,Has relevent experience,Full time course,High School,STEM,1,5000-9999,Public Sector,1,48,0.0
city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,50-99,Funded Startup,1,7,1.0
city_103,Male,No relevent experience,Full time course,Masters,STEM,7,1-9,Early Stage Startup,1,80,0.0
city_131,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,100-500,Pvt Ltd,2,45,0.0
city_16,Male,Has relevent experience,no_enrollment,Masters,STEM,14,50-99,Early Stage Startup,4,19,1.0
city_102,Male,Has relevent experience,no_enrollment,High School,STEM,21,50-99,Funded Startup,1,110,0.0
city_114,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,50-99,Pvt Ltd,1,57,0.0
city_103,Male,No relevent experience,no_enrollment,Graduate,STEM,0,50-99,Pvt Ltd,0,21,0.0
city_160,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,100-500,Pvt Ltd,1,30,0.0
city_114,Male,Has relevent experience,Full time course,Graduate,STEM,10,50-99,Pvt Ltd,1,58,0.0
city_103,Male,No relevent experience,no_enrollment,Graduate,STEM,21,50-99,Other,5,104,0.0
city_114,Male,No relevent experience,Full time course,High School,STEM,5,50-99,Pvt Ltd,1,61,0.0
city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,10-49,Pvt Ltd,0,14,1.0
city_16,Female,Has relevent experience,no_enrollment,Masters,STEM,15,50-99,Pvt Ltd,1,124,0.0
city_30,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,100-500,Pvt Ltd,5,17,0.0
city_173,Male,Has relevent experience,no_enrollment,Phd,STEM,21,500-999,Pvt Ltd,2,50,0.0
city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,100-500,Other,5,48,1.0
city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,500-999,Pvt Ltd,5,56,0.0
city_128,Male,No relevent experience,no_enrollment,Graduate,STEM,2,50-99,Funded Startup,1,232,0.0
city_136,Male,Has relevent experience,no_enrollment,Masters,STEM,5,50-99,Pvt Ltd,1,150,0.0
city_21,Male,No relevent experience,Full time course,Graduate,STEM,5,10000-11000,Pvt Ltd,1,31,0.0
city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,50-99,Pvt Ltd,1,88,1.0
city_123,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,100-500,Pvt Ltd,5,18,0.0
city_103,Male,No relevent experience,no_enrollment,Graduate,STEM,6,1-9,Pvt Ltd,5,10,0.0
city_93,Female,Has relevent experience,no_enrollment,Graduate,STEM,2,1-9,Pvt Ltd,1,39,0.0
city_16,Male,No relevent experience,no_enrollment,Primary School,STEM,7,50-99,Pvt Ltd,0,106,0.0
city_114,Male,Has relevent experience,no_enrollment,Masters,STEM,21,10-49,Pvt Ltd,5,214,0.0
city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,100-500,Pvt Ltd,2,4,0.0
city_136,Male,Has relevent experience,Part time course,Graduate,STEM,7,100-500,Early Stage Startup,1,46,0.0
city_142,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,2,55,0.0
city_103,Male,Has relevent experience,Part time course,Graduate,STEM,1,50-99,Pvt Ltd,1,20,1.0
city_67,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,50-99,Pvt Ltd,2,27,0.0
city_50,Male,Has relevent experience,no_enrollment,Masters,STEM,14,500-999,Pvt Ltd,1,76,0.0
city_73,Male,No relevent experience,Part time course,High School,STEM,1,50-99,Pvt Ltd,1,57,1.0
city_149,Male,No relevent experience,Full time course,Graduate,Other,3,50-99,Pvt Ltd,1,34,0.0
city_114,Male,No relevent experience,Full time course,Graduate,STEM,11,10-49,Pvt Ltd,2,33,1.0
city_136,Male,Has relevent experience,no_enrollment,Masters,STEM,10,10-49,Pvt Ltd,2,23,0.0
city_103,Male,No relevent experience,no_enrollment,Graduate,STEM,2,100-500,Pvt Ltd,2,106,0.0
city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,50-99,Pvt Ltd,1,86,1.0
city_74,Female,Has relevent experience,no_enrollment,Graduate,STEM,1,10-49,Pvt Ltd,1,47,0.0
city_103,Male,Has relevent experience,no_enrollment,Masters,STEM,14,10000-11000,Pvt Ltd,1,56,0.0
city_104,Male,Has relevent experience,no_enrollment,High School,STEM,7,50-99,Pvt Ltd,5,146,0.0
city_103,Male,Has relevent experience,no_enrollment,Graduate,Humanities,5,10000-11000,Pvt Ltd,1,72,0.0
city_80,Male,Has relevent experience,Full time course,Graduate,STEM,5,10000-11000,Pvt Ltd,5,35,0.0
city_41,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,100-500,Pvt Ltd,1,30,0.0
city_21,Male,No relevent experience,no_enrollment,Graduate,STEM,3,50-99,Early Stage Startup,1,150,1.0
city_50,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,1-9,Public Sector,2,32,0.0
city_114,Male,No relevent experience,Full time course,Masters,STEM,0,50-99,Pvt Ltd,1,23,0.0
city_102,Male,Has relevent experience,Full time course,Masters,Humanities,1,50-99,Pvt Ltd,0,4,0.0
city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,20,10000-11000,Pvt Ltd,5,40,0.0
city_91,Male,Has relevent experience,Full time course,Graduate,STEM,6,50-99,Pvt Ltd,1,60,1.0
city_21,Male,No relevent experience,Full time course,Graduate,STEM,2,50-99,Pvt Ltd,0,13,0.0
city_21,Male,No relevent experience,Full time course,Masters,STEM,0,100-500,Pvt Ltd,5,20,0.0
city_104,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,1-9,Pvt Ltd,1,10,0.0
city_114,Male,No relevent experience,no_enrollment,High School,STEM,15,50-99,Pvt Ltd,5,60,0.0
city_99,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,1-9,Funded Startup,1,5,0.0
city_21,Male,Has relevent experience,Full time course,Graduate,Other,3,500-999,Pvt Ltd,1,134,0.0
city_16,Male,No relevent experience,no_enrollment,Masters,Humanities,3,1000-4999,Public Sector,1,148,0.0
city_114,Female,Has relevent experience,no_enrollment,Graduate,STEM,19,10-49,Pvt Ltd,4,70,0.0
city_159,Female,Has relevent experience,no_enrollment,Graduate,STEM,13,1-9,Pvt Ltd,4,44,1.0
city_114,Male,Has relevent experience,Part time course,Graduate,STEM,9,10-49,Pvt Ltd,1,51,0.0
city_71,Male,Has relevent experience,no_enrollment,Graduate,Humanities,7,100-500,Pvt Ltd,3,37,0.0
city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,50-99,Pvt Ltd,4,32,1.0
city_91,Male,No relevent experience,no_enrollment,Graduate,STEM,11,50-99,Pvt Ltd,4,4,0.0
city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,50-99,Pvt Ltd,1,21,0.0
city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,500-999,Pvt Ltd,1,80,1.0
city_103,Male,Has relevent experience,no_enrollment,Masters,STEM,11,1-9,NGO,1,28,0.0
city_114,Male,Has relevent experience,no_enrollment,Masters,STEM,5,10000-11000,Pvt Ltd,1,41,0.0
city_67,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,Public Sector,3,158,0.0
city_16,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,50-99,Funded Startup,1,84,0.0
city_90,Male,Has relevent experience,Full time course,Masters,STEM,14,1-9,Pvt Ltd,4,28,0.0
city_21,Male,Has relevent experience,Full time course,Graduate,STEM,5,50-99,Pvt Ltd,1,135,1.0
city_103,Female,No relevent experience,no_enrollment,Masters,STEM,10,50-99,Pvt Ltd,4,56,0.0
city_16,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,100-500,Pvt Ltd,2,12,0.0
city_103,Female,Has relevent experience,no_enrollment,Graduate,STEM,9,500-999,Pvt Ltd,2,112,0.0
city_21,Male,No relevent experience,no_enrollment,Graduate,STEM,21,50-99,Pvt Ltd,2,87,0.0
city_103,Male,Has relevent experience,no_enrollment,High School,STEM,21,50-99,Pvt Ltd,5,102,0.0
city_103,Male,Has relevent experience,no_enrollment,Masters,STEM,21,50-99,Pvt Ltd,5,136,0.0
city_21,Male,Has relevent experience,no_enrollment,Masters,STEM,5,50-99,Pvt Ltd,1,34,0.0
city_160,Male,No relevent experience,Full time course,Graduate,STEM,5,50-99,Pvt Ltd,1,90,0.0
city_165,Male,No relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,1,38,0.0
city_90,Male,Has relevent experience,no_enrollment,Masters,STEM,15,50-99,Pvt Ltd,1,19,1.0
city_16,Male,No relevent experience,Full time course,Phd,STEM,8,50-99,Pvt Ltd,1,20,0.0
city_11,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,1000-4999,Pvt Ltd,4,13,1.0
city_67,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,50-99,Pvt Ltd,1,192,0.0
city_21,Male,No relevent experience,Full time course,High School,STEM,4,50-99,Pvt Ltd,0,78,1.0
city_103,Male,Has relevent experience,no_enrollment,Masters,Arts,21,1000-4999,Pvt Ltd,5,51,0.0
city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,10000-11000,Pvt Ltd,1,31,0.0
city_83,Female,Has relevent experience,no_enrollment,Graduate,STEM,5,5000-9999,Pvt Ltd,1,54,0.0
city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,4,56,0.0
city_136,Male,Has relevent experience,no_enrollment,Masters,No Major,21,10000-11000,Pvt Ltd,3,112,0.0
city_105,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,50-99,Pvt Ltd,1,37,0.0
city_16,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Funded Startup,1,14,0.0
city_136,Male,Has relevent experience,no_enrollment,Masters,STEM,7,50-99,Pvt Ltd,2,30,0.0
city_104,Other,Has relevent experience,no_enrollment,High School,STEM,11,50-99,Pvt Ltd,1,54,0.0
city_103,Male,Has relevent experience,no_enrollment,Graduate,Humanities,4,100-500,Pvt Ltd,1,114,0.0
city_144,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,100-500,Pvt Ltd,1,102,0.0
city_103,Male,Has relevent experience,Full time course,Graduate,STEM,4,100-500,Pvt Ltd,1,33,0.0
city_90,Male,No relevent experience,Full time course,Graduate,STEM,1,50-99,Pvt Ltd,0,10,0.0
city_103,Male,Has relevent experience,no_enrollment,High School,STEM,11,50-99,Pvt Ltd,5,306,1.0
city_21,Male,No relevent experience,Full time course,High School,STEM,4,50-99,Pvt Ltd,0,64,1.0
city_152,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,10000-11000,Pvt Ltd,1,149,0.0
city_21,Male,No relevent experience,no_enrollment,Masters,STEM,2,50-99,Early Stage Startup,1,10,1.0
city_114,Other,Has relevent experience,Part time course,High School,STEM,3,1000-4999,Pvt Ltd,0,34,0.0
city_67,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,5000-9999,Pvt Ltd,0,55,0.0
city_11,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,100-500,NGO,1,62,0.0
city_36,Male,Has relevent experience,Part time course,Graduate,STEM,6,10-49,Pvt Ltd,4,5,0.0
city_65,Male,Has relevent experience,no_enrollment,Masters,STEM,7,10000-11000,Pvt Ltd,1,334,0.0
city_103,Male,Has relevent experience,no_enrollment,Masters,STEM,17,10000-11000,Pvt Ltd,5,158,0.0
city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,100-500,Pvt Ltd,3,8,0.0
city_75,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,50-99,Funded Startup,2,17,0.0
city_67,Male,Has relevent experience,Part time course,High School,STEM,16,10-49,Pvt Ltd,1,182,0.0
city_16,Male,Has relevent experience,no_enrollment,Masters,STEM,8,50-99,Early Stage Startup,1,110,0.0
city_136,Male,No relevent experience,no_enrollment,Masters,STEM,18,100-500,Funded Startup,1,47,0.0
city_160,Male,Has relevent experience,no_enrollment,Masters,STEM,7,100-500,Pvt Ltd,1,22,0.0
city_27,Male,No relevent experience,no_enrollment,Graduate,STEM,0,50-99,Pvt Ltd,1,57,0.0
city_21,Male,Has relevent experience,no_enrollment,Masters,STEM,7,1000-4999,Pvt Ltd,1,15,1.0
city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,10000-11000,Pvt Ltd,1,57,1.0
city_16,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,1,10-49,Pvt Ltd,1,8,0.0
city_13,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,1-9,Pvt Ltd,5,29,0.0
city_16,Male,No relevent experience,no_enrollment,Graduate,STEM,15,10000-11000,Pvt Ltd,5,147,0.0
city_103,Female,Has relevent experience,no_enrollment,Graduate,Arts,21,50-99,Pvt Ltd,2,100,0.0
city_11,Female,No relevent experience,Full time course,Graduate,STEM,0,50-99,Pvt Ltd,2,63,1.0
city_50,Male,Has relevent experience,no_enrollment,Masters,STEM,21,10-49,Pvt Ltd,5,53,0.0
city_21,Male,No relevent experience,no_enrollment,Graduate,STEM,6,100-500,Pvt Ltd,1,125,1.0
city_21,Male,No relevent experience,Full time course,Graduate,STEM,4,50-99,Pvt Ltd,0,58,1.0
city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,100-500,Pvt Ltd,1,13,0.0
city_16,Male,Has relevent experience,no_enrollment,Graduate,Arts,16,10-49,Pvt Ltd,2,82,0.0
city_114,Male,No relevent experience,no_enrollment,High School,STEM,3,50-99,Pvt Ltd,1,56,0.0
city_103,Male,Has relevent experience,no_enrollment,Graduate,Arts,1,500-999,Pvt Ltd,1,154,0.0
city_103,Male,No relevent experience,no_enrollment,Phd,STEM,11,1000-4999,Pvt Ltd,2,51,0.0
city_24,Male,Has relevent experience,no_enrollment,Masters,STEM,9,500-999,Pvt Ltd,5,78,1.0
city_21,Male,Has relevent experience,Full time course,Graduate,STEM,3,50-99,Pvt Ltd,1,72,0.0
city_114,Male,Has relevent experience,Full time course,Masters,STEM,16,5000-9999,Public Sector,2,8,0.0
city_16,Male,Has relevent experience,no_enrollment,Masters,STEM,15,100-500,Pvt Ltd,2,52,0.0
city_69,Male,No relevent experience,Full time course,Graduate,STEM,0,50-99,Pvt Ltd,1,58,0.0
city_61,Male,No relevent experience,no_enrollment,Phd,STEM,21,1000-4999,Public Sector,4,78,0.0
city_136,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,10000-11000,Pvt Ltd,1,11,0.0
city_21,Male,Has relevent experience,no_enrollment,Masters,STEM,7,50-99,Pvt Ltd,2,20,0.0
city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,1000-4999,Pvt Ltd,5,22,0.0
city_73,Male,No relevent experience,no_enrollment,Primary School,STEM,10,50-99,Pvt Ltd,0,15,0.0
city_160,Male,Has relevent experience,Full time course,Graduate,STEM,3,10000-11000,Pvt Ltd,1,64,0.0
city_136,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,50-99,Pvt Ltd,5,98,0.0
city_103,Male,No relevent experience,no_enrollment,Masters,Humanities,10,1000-4999,NGO,3,16,0.0
city_61,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,50-99,Pvt Ltd,5,56,0.0
city_160,Male,Has relevent experience,Full time course,Graduate,STEM,3,5000-9999,Pvt Ltd,1,114,0.0
city_16,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,50-99,Pvt Ltd,1,43,0.0
city_157,Male,No relevent experience,no_enrollment,Graduate,STEM,7,50-99,Pvt Ltd,2,104,1.0
city_41,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,100-500,NGO,1,17,1.0
city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,10-49,Pvt Ltd,0,25,0.0
city_134,Male,No relevent experience,no_enrollment,Phd,STEM,21,10000-11000,Pvt Ltd,5,18,0.0
city_13,Male,Has relevent experience,no_enrollment,Masters,STEM,5,100-500,Pvt Ltd,1,69,0.0
city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,1000-4999,Public Sector,4,10,0.0
city_23,Male,Has relevent experience,Part time course,Graduate,STEM,7,50-99,Pvt Ltd,2,31,1.0
city_16,Male,Has relevent experience,no_enrollment,Graduate,STEM,20,1000-4999,Pvt Ltd,1,44,0.0
city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Pvt Ltd,1,65,0.0
city_16,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,50-99,Pvt Ltd,1,26,0.0
city_21,Male,No relevent experience,Full time course,High School,STEM,2,50-99,Pvt Ltd,0,42,0.0
city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,10000-11000,Pvt Ltd,4,260,0.0
city_16,Male,No relevent experience,no_enrollment,Primary School,STEM,3,50-99,Pvt Ltd,0,77,0.0
city_102,Male,No relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,1,155,0.0
city_83,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,100-500,Pvt Ltd,1,47,0.0
city_136,Male,Has relevent experience,no_enrollment,Masters,STEM,21,1-9,Pvt Ltd,3,9,1.0
city_94,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,1-9,Pvt Ltd,1,40,0.0
city_67,Male,Has relevent experience,no_enrollment,Masters,Other,5,1000-4999,Pvt Ltd,3,23,0.0
city_100,Male,Has relevent experience,no_enrollment,Graduate,Arts,20,5000-9999,Pvt Ltd,1,26,0.0
city_16,Male,No relevent experience,no_enrollment,Graduate,STEM,2,50-99,Pvt Ltd,1,106,0.0
city_16,Male,Has relevent experience,no_enrollment,Graduate,Other,21,100-500,Pvt Ltd,4,95,0.0
city_100,Male,Has relevent experience,no_enrollment,High School,STEM,4,10-49,Pvt Ltd,1,88,0.0
city_10,Male,No relevent experience,Full time course,Masters,Humanities,1,50-99,Pvt Ltd,1,13,1.0
city_21,Male,Has relevent experience,Full time course,Graduate,STEM,6,100-500,Pvt Ltd,2,20,0.0
city_71,Male,Has relevent experience,no_enrollment,Masters,STEM,19,10-49,Pvt Ltd,2,167,0.0
city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,50-99,Pvt Ltd,1,147,1.0
city_176,Male,No relevent experience,Full time course,Graduate,STEM,2,10-49,Early Stage Startup,1,131,0.0
city_16,Male,Has relevent experience,no_enrollment,Masters,STEM,14,50-99,Pvt Ltd,1,56,0.0
city_21,Male,Has relevent experience,Full time course,Graduate,STEM,4,100-500,Pvt Ltd,1,112,0.0
city_16,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,1000-4999,Pvt Ltd,2,62,0.0
city_16,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,1-9,Pvt Ltd,1,90,0.0
city_114,Female,No relevent experience,Full time course,Graduate,STEM,5,5000-9999,Public Sector,1,110,0.0
city_103,Male,No relevent experience,no_enrollment,Masters,Humanities,21,10000-11000,Public Sector,4,154,0.0
city_21,Female,Has relevent experience,no_enrollment,Graduate,STEM,0,500-999,Pvt Ltd,1,79,1.0
city_75,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,50-99,Pvt Ltd,1,13,0.0
city_21,Female,Has relevent experience,Full time course,Graduate,STEM,0,50-99,Early Stage Startup,1,36,0.0
